"x" "y" "alt"
"51616" -48.4847078559455 -1.42669893676689 8
"11597" -48.3114446611847 -1.43086812891954 5
"39573" -48.3135368836638 -1.4412273653313 24
"49421" -48.2921285884302 -1.27046937087711 10
"39412" -48.2199769948539 -1.14528276150176 9
"17114" -48.2826967272501 -1.12774889346678 21
"75687" -48.2538544512316 -1.38157813030109 33
"33403" -48.3246683402636 -1.45371534194321 19
"62185" -48.2487667660451 -1.21093895880393 23
"32774" -48.2265328800821 -1.24749967931617 36
"36555" -48.2699070263809 -1.15622278978822 13
"56968" -48.3660769625874 -1.27026706328261 16
"55423" -48.4087995266962 -1.28148277988685 34
"42807" -48.3648790264242 -1.24736358968974 17
"69188" -48.5581112795334 -1.27185368982785 8
"14525" -48.3340619458721 -1.36826428353104 27
"17156" -48.2788924105069 -1.32323850528501 27
"28653" -48.3926481526225 -1.19753604799674 11
"72105" -48.3861095176313 -1.21610326045375 23
"61503" -48.490213366113 -1.44845994958566 16
"10143" -48.3811638134389 -1.16414873827587 19
"8036" -48.3407164361024 -1.09372943542612 15
"28806" -48.4611282210618 -1.30862929070769 19
"18745" -48.4330626568027 -1.43037996645365 35
"25149" -48.3840833287861 -1.30017057546564 10
"77280" -48.3328708886197 -1.07556866053214 12
"76632" -48.3640289721483 -1.08760564288035 19
"55220" -48.4409274862112 -1.3426847380751 12
"42680" -48.3770159915623 -1.14850413634972 29
"52522" -48.3639535998557 -1.17120807569855 33
"61941" -48.1962541482726 -1.14721428238551 15
"55360" -48.4142480261919 -1.24378192224327 18
"27252" -48.3799505510726 -1.27111916385275 13
"19199" -48.3238880938552 -1.28139486278059 18
"66824" -48.3846893631186 -1.24961789326712 22
"51482" -48.4422102962751 -1.43988687711589 25
"7114" -48.3107800878724 -1.34366119845941 39
"71752" -48.3512377130663 -1.39425763111359 25
"44347" -48.3323512310445 -1.13952527171772 32
"19419" -48.2852697417718 -1.32743470166221 23
"31699" -48.3502609935748 -1.39914413607528 23
"9525" -48.4254419489569 -1.28904102558654 15
"49045" -48.3812490698818 -1.20005874908479 45
"14974" -48.4622405145773 -1.39549802682894 9
"12966" -48.3791135640305 -1.27558708984849 8
"77106" -48.4279073946432 -1.32060552228152 20
"24432" -48.3006286325844 -1.23417179996573 21
"31897" -48.2512024170762 -1.27042584665112 26
"76966" -48.3074609720312 -1.33388263207371 12
"7604" -48.3157201117519 -1.39282070055292 22
"52947" -48.3074243147592 -1.18972625287146 16
"46378" -48.4365551387607 -1.12719118991307 11
"73513" -48.3905137209295 -1.10354901820633 19
"78530" -48.3135392638096 -1.35790772924103 30
"54688" -48.3351639612815 -1.09735523430828 16
"17724" -48.4716076805125 -1.37297644991948 16
"48143" -48.4653754893298 -1.47209030932717 9
"40983" -48.323433690125 -1.44170457545813 15
"41399" -48.4002957718174 -1.44793893021962 15
"44378" -48.2574989928131 -1.21848818796564 22
"13862" -48.4650044773593 -1.40597543634732 14
"58889" -48.3164510033797 -1.22762473563825 10
"23905" -48.3518803503706 -1.31354281330709 13
"13692" -48.551185656535 -1.25843894466889 10
"31559" -48.1785634233773 -1.22008160318694 27
"68306" -48.2487627555324 -1.34498799907879 37
"54753" -48.305281991193 -1.22845126925405 11
"68183" -48.2288326279705 -1.16847033829305 21
"25946" -48.417271985937 -1.40522449011376 29
"7160" -48.3375931842888 -1.09575149703667 17
"27601" -48.2864271269023 -1.28317048001778 23
"79884" -48.4629523752741 -1.50387380235377 10
"16501" -48.352679783669 -1.34454516405045 16
"43055" -48.2659799124016 -1.20006485217614 34
"37764" -48.2398023419811 -1.29303421124951 46
"62784" -48.3553752452642 -1.416419578995 14
"79816" -48.4062672942304 -1.31555539083616 16
"45936" -48.3638823058615 -1.24512822075731 11
"27578" -48.2775491420313 -1.28218351559147 37
"44885" -48.4245255015001 -1.23331795537763 17
"29361" -48.2349876753875 -1.38043903236755 32
"34193" -48.3792241670804 -1.43097038776437 19
"24910" -48.3014736495788 -1.22160500839314 15
"50070" -48.4705890238243 -1.37399953393899 13
"62056" -48.4622818643924 -1.35639368967924 14
"926" -48.2370942177499 -1.23005673515806 28
"49922" -48.5336575290834 -1.30451217414777 26
"66869" -48.3364102965866 -1.24649685794779 13
"21147" -48.2588335860142 -1.130239800193 11
"35600" -48.4324348370943 -1.23262737428983 15
"583" -48.3226543011208 -1.12387618077047 27
"64249" -48.4089131058385 -1.16305733438153 19
"77177" -48.4737498186048 -1.40291246752367 6
"9710" -48.3476806158001 -1.06189634906549 10
"10682" -48.2741024295836 -1.12047964891354 9
"35698" -48.1530632448189 -1.19715637338337 23
"8813" -48.3230366656999 -1.29954756229544 18
"18396" -48.2451618425344 -1.20898039462678 30
"1149" -48.2463057964001 -1.1746315496283 28
"76269" -48.3654965503253 -1.29512378941642 24
"22454" -48.4441417148194 -1.44994432366245 20
"48642" -48.3646123080517 -1.34427886951452 23
"12141" -48.3616635495273 -1.09556347426143 21
"3747" -48.2593787630555 -1.40336770284095 28
"60954" -48.4315729052628 -1.26295966109262 17
"60024" -48.4829926982829 -1.45278136698319 21
"33184" -48.2756062951146 -1.40771555513149 34
"63711" -48.2638263513275 -1.39653077849201 33
"48297" -48.3294703209085 -1.37998921184317 28
"43131" -48.2768779753982 -1.11936514602199 15
"7024" -48.3056571734629 -1.45592683355846 11
"77463" -48.4464004371022 -1.13357757034413 5
"67734" -48.3521432191417 -1.14038154215134 31
"55961" -48.3513877560728 -1.252935802032 8
"13814" -48.4532218497185 -1.25918242724367 16
"14575" -48.2293778950276 -1.17824513500747 30
"49911" -48.4720689635821 -1.28322236308043 24
"55589" -48.356573970741 -1.33589131068706 19
"16570" -48.4553971998408 -1.30443370811795 19
"60664" -48.4487671517052 -1.27412135420609 13
"34109" -48.2704451978444 -1.43130810267318 25
"60652" -48.2198473712629 -1.27262615581647 31
"48527" -48.3746935591485 -1.08009038433756 21
"65253" -48.307868968945 -1.20792661570615 19
"74398" -48.4086783049416 -1.39683575047503 24
"17953" -48.4569660999512 -1.39688886997878 14
"43554" -48.4459765393382 -1.14228247618837 9
"60017" -48.3115311099072 -1.41613604219408 32
"25270" -48.224308469384 -1.2520586143249 33
"30487" -48.3591255395281 -1.28422463452318 21
"21056" -48.4800488192704 -1.2818336866094 16
"47133" -48.4747308664887 -1.39383564461759 22
"75293" -48.3263143448723 -1.34814695742458 18
"39332" -48.5178863069834 -1.25486908095783 13
"52900" -48.479008144579 -1.28183265515009 23
"18933" -48.3914540166988 -1.1721960289324 9
"41003" -48.3639006411905 -1.11522089081704 40
"28403" -48.5381055553924 -1.29669522552989 12
"63477" -48.3839483428249 -1.10932871396778 28
"26443" -48.4439552246428 -1.36642953766305 30
"15491" -48.3793607360183 -1.30519302236244 12
"33075" -48.5336238935114 -1.33859069381706 17
"15707" -48.2331175049393 -1.31662478333635 43
"35365" -48.4640912133092 -1.39498795480492 13
"65748" -48.3119470637825 -1.29045898706982 21
"5878" -48.3980677952426 -1.18832422863617 17
"77469" -48.3119015540236 -1.19843499133921 12
"53216" -48.3427504445655 -1.287559030655 14
"78277" -48.2735423921676 -1.43247545600346 22
"79072" -48.3696243716541 -1.18983323176075 34
"16345" -48.2334189498547 -1.29470280427807 22
"66132" -48.1852608489817 -1.18211014744662 33
"50290" -48.3293870112494 -1.38004497512724 26
"58513" -48.4564863106945 -1.3251041910962 8
"78451" -48.3112389896467 -1.34692001203678 32
"1663" -48.4540470222801 -1.26672475548767 19
"70841" -48.3562604883182 -1.36912690244546 25
"20316" -48.4106785721925 -1.17445465294199 20
"19977" -48.2620218299523 -1.39731993229569 29
"3814" -48.4650671879466 -1.34662051090183 15
"17945" -48.2909271170065 -1.26324675268621 13
"24083" -48.4243219796868 -1.29890879794676 10
"45735" -48.4753839480092 -1.29858826046243 16
"3412" -48.4528062934693 -1.3940911840938 17
"1640" -48.4585454279789 -1.47454046246824 5
"4558" -48.2482907607361 -1.33282182361362 49
"45811" -48.4607209844126 -1.2524861887271 6
"56581" -48.4341936108594 -1.27871541209101 14
"48553" -48.3417220947885 -1.20628443714632 9
"48138" -48.3866457643445 -1.30443258006501 8
"13709" -48.5114920726596 -1.26678095001491 3
"32828" -48.4337275665994 -1.32787366296384 15
"65441" -48.2355181896093 -1.14069001435096 14
"1243" -48.4342475540181 -1.48680206803745 11
"64421" -48.3381697949841 -1.14846796580769 16
"17047" -48.225758872532 -1.19052910394359 25
"9860" -48.4356565228867 -1.34100330874247 14
"48090" -48.4443615181487 -1.50050021074749 18
"18586" -48.3722872213937 -1.43031070350617 17
"6544" -48.4108341563672 -1.18624151402279 23
"48910" -48.3243543714932 -1.23224093936322 21
"55888" -48.3713698658305 -1.10143731148308 21
"76803" -48.2823110221123 -1.23890071818578 23
"35804" -48.5403837200087 -1.23524399162665 18
"55687" -48.3507329457446 -1.06161969257466 8
"34897" -48.4175250528953 -1.15217228795249 14
"77854" -48.2863753703461 -1.33134580956271 27
"76997" -48.3831581843705 -1.10633551021895 18
"17609" -48.3476564814155 -1.08982553252424 17
"1237" -48.3090629377201 -1.45048491932494 22
"68018" -48.4473149000547 -1.33822244143259 16
"36843" -48.4573443585588 -1.43180376553945 44
"77903" -48.4396876695596 -1.33402475411775 12
"59466" -48.3419303671267 -1.13241227852794 29
"28933" -48.3200119144873 -1.21203489159495 25
"25343" -48.2739391058694 -1.11707234083936 20
"41654" -48.471073347755 -1.43963998285214 3
"6966" -48.1614032937717 -1.18041019793518 34
"30279" -48.4429593636192 -1.25386536318305 8
"39000" -48.4035604689202 -1.50436208820937 14
"37066" -48.537525957403 -1.32183465005987 18
"15034" -48.4720097384488 -1.34215866415052 15
"16877" -48.3931208696782 -1.49275854066148 17
"42552" -48.4078553619496 -1.10440220602482 14
"67748" -48.3887037094227 -1.11087907623552 14
"73454" -48.2435603514401 -1.40530385567049 13
"56760" -48.3339350935595 -1.07487137476646 20
"1177" -48.2474263471601 -1.29876755249995 23
"9258" -48.2798919794083 -1.42084656058611 18
"51453" -48.3661962006934 -1.43224231286717 18
"33664" -48.4177706192453 -1.45563998655127 18
"59882" -48.4088563428268 -1.48481707341448 14
"53000" -48.255098351503 -1.11920505910999 19
"35720" -48.3818980413799 -1.2660937625838 23
"16815" -48.2608767537652 -1.16975871513053 17
"33636" -48.2614298494322 -1.19983685027299 30
"76489" -48.3545425306538 -1.41660481728642 24
"22382" -48.1694583662494 -1.17092396622532 18
"29813" -48.4003443853158 -1.40464697531875 16
"75024" -48.1672248087793 -1.18488416926815 35
"69727" -48.3966935471377 -1.31554535047278 27
"35664" -48.3797592534562 -1.18258116760201 26
"61284" -48.3935524053548 -1.26638489028104 23
"35744" -48.2136096203378 -1.26801157810639 32
"64398" -48.2927958240102 -1.29560519633234 21
"60533" -48.3686891624883 -1.42192766589968 8
"3499" -48.2684035186883 -1.18079741273306 19
"42362" -48.2564272541368 -1.31413729185594 31
"38007" -48.3572307536688 -1.23702198934847 15
"8762" -48.3345507592246 -1.42691542041204 13
"76816" -48.4294104304314 -1.42043242347792 37
"35066" -48.2200017614352 -1.28385265709946 18
"15599" -48.257748993542 -1.37292526607018 37
"11729" -48.3457373563188 -1.34928552282238 13
"71542" -48.4319461429987 -1.16140267136221 7
"30722" -48.4390840747206 -1.24380630998883 20
"45877" -48.2733925918364 -1.34117581177362 23
"55903" -48.3095770570049 -1.22027263322469 23
"49827" -48.3688413082856 -1.41005774933962 16
"20437" -48.4448975382217 -1.25833628395088 15
"50031" -48.2646730650381 -1.300974045187 31
"75832" -48.2818426814562 -1.41372732601083 19
"69968" -48.4774663407334 -1.43070886751274 13
"2079" -48.4193729978063 -1.38721148977083 24
"57214" -48.5308849814881 -1.30171611760745 22
"5267" -48.2643289744003 -1.18609955772743 30
"19848" -48.311210064042 -1.19620003959679 17
"51468" -48.4216893670282 -1.42589819963608 25
"23435" -48.3950568662523 -1.24162159759001 16
"35154" -48.2583625672469 -1.4414869736197 23
"33553" -48.4121242453499 -1.41764786755537 33
"33031" -48.468703992063 -1.43504410141348 9
"34610" -48.3657374829859 -1.33003601091668 7
"68716" -48.530399425846 -1.22825136987279 19
"28018" -48.3361253798588 -1.342199622058 17
"26498" -48.3285198606203 -1.27810414072334 11
"13324" -48.232384182829 -1.35209060290994 32
"30791" -48.2582140325391 -1.44964548942771 21
"2234" -48.268801980149 -1.41287409548641 22
"58814" -48.2447180061143 -1.36397361118562 31
"4972" -48.2919366641257 -1.23788080292576 15
"16992" -48.2915643509613 -1.40536040807573 22
"48191" -48.3462034391284 -1.16244006935839 11
"62458" -48.2643294445339 -1.44065638358007 22
"67944" -48.2696104531012 -1.17605095065883 21
"29704" -48.2692502091251 -1.25829671570187 25
"65808" -48.3067792160491 -1.44573438866324 13
"42234" -48.2468483221321 -1.18719917275373 18
"55376" -48.5369605018849 -1.33233700973979 10
"4029" -48.5093794609946 -1.25095035525127 27
"15334" -48.2598922233199 -1.43855648043895 18
"52884" -48.2341985825177 -1.34245803304589 43
"49530" -48.3445532764655 -1.41594163290317 26
"68273" -48.2509659604078 -1.2310486068128 21
"42787" -48.2147026606528 -1.14834947456756 16
"29273" -48.3157209409316 -1.12037871284072 23
"41762" -48.5339040242079 -1.2398003768859 10
"12937" -48.3609649699959 -1.24889576099049 14
"60152" -48.4136263539135 -1.43929579128191 19
"75320" -48.3535720688516 -1.28784965975221 11
"73522" -48.2809634131273 -1.45338349611714 17
"45097" -48.3644365293038 -1.09752100292428 25
"24896" -48.4352201896103 -1.48568596242891 13
"20681" -48.3567856853163 -1.12055596317 32
"33233" -48.3499759058316 -1.38107361634677 27
"3903" -48.3534372767743 -1.41241415456213 22
"62900" -48.423810720609 -1.45679640453539 14
"32090" -48.4577773379877 -1.41658153018637 14
"10439" -48.2710387011241 -1.39835450252865 29
"6134" -48.2240112734354 -1.27067583165932 22
"33776" -48.3506973332899 -1.38113028469103 23
"71847" -48.3523816582755 -1.0803337541448 14
"13239" -48.2662376383307 -1.30814375739534 23
"20388" -48.3230289939704 -1.30680899165763 20
"17450" -48.2782564126795 -1.39557018598586 40
"25065" -48.2802011108702 -1.35265703352949 45
"70017" -48.4567335684013 -1.5056122375169 15
"32064" -48.4005509111189 -1.29744121908952 17
"2833" -48.2247260665627 -1.11093799988923 8
"54563" -48.3303577339753 -1.45316354780176 14
"29757" -48.3210869222783 -1.30652762091949 17
"63574" -48.4327938853118 -1.1443654785694 19
"1873" -48.3390035505131 -1.28839296408236 8
"60636" -48.4452477364331 -1.45357665170391 5
"31376" -48.3532173135746 -1.0765640278517 14
"40893" -48.2791245224676 -1.2346384650938 30
"54042" -48.2527129889845 -1.25875398724672 19
"25768" -48.2383883072808 -1.18495654290629 17
"11196" -48.2439047347697 -1.27460703277091 51
"26616" -48.1737220408374 -1.20681206120655 20
"64336" -48.4931134464919 -1.46117240175931 16
"54538" -48.4725861607284 -1.45193171284019 18
"14500" -48.3024760914424 -1.44740493089469 21
"42473" -48.2662586201889 -1.4516899849324 23
"63940" -48.2834741202832 -1.44221547208166 22
"57277" -48.2922785104608 -1.3251383894027 28
"77682" -48.3408888559766 -1.20712148815561 26
"79941" -48.4469259504731 -1.29185594617675 13
"21386" -48.4472131691972 -1.43318899691668 15
"68585" -48.3521007996931 -1.0842436102407 20
"12192" -48.2691537494877 -1.34780379833402 36
"30868" -48.4283470003435 -1.42841948377008 30
"49686" -48.1853735083189 -1.16191089652468 41
"24017" -48.4069502999826 -1.18519045700684 19
"30183" -48.3962641990466 -1.32811351559842 6
"60527" -48.2001025380721 -1.22857507400823 31
"62472" -48.489924566771 -1.45865491103637 27
"51602" -48.4615701786461 -1.49912380188162 10
"38783" -48.3713231158227 -1.15352621990655 27
"49909" -48.1614162585125 -1.16756479844759 21
"32672" -48.5378839714454 -1.23747632816022 28
"1111" -48.4218137416289 -1.30942683433751 8
"70406" -48.2587091116266 -1.11494957112153 23
"1528" -48.2348573668012 -1.17835534278134 20
"72852" -48.3693154128969 -1.07071282356828 7
"34523" -48.2429410925317 -1.21009519464536 34
"79113" -48.4919283235656 -1.40251317479213 7
"18728" -48.2329491548627 -1.21371539544195 19
"35788" -48.2901820706911 -1.400890340657 42
"69518" -48.3207810289062 -1.33305941634077 11
"60331" -48.355143908096 -1.09458015707113 16
"45255" -48.3524092001525 -1.33812113670985 22
"36241" -48.4540651635905 -1.24801063884734 14
"71941" -48.2622852189729 -1.28523911455696 41
"63405" -48.2960924473073 -1.4485143939467 17
"60480" -48.388583363119 -1.12147845002089 13
"68328" -48.5418185826949 -1.24418402540824 19
"67336" -48.2959274865318 -1.31566593270888 14
"62206" -48.2192560742575 -1.30613693413433 32
"73248" -48.4581971223722 -1.41336985929814 29
"5429" -48.2692379485735 -1.13024967220782 10
"58460" -48.3359767486185 -1.44160767357249 16
"51060" -48.4136186030951 -1.17590978924599 21
"65242" -48.3891883241031 -1.28295233178019 30
"57428" -48.3325599994692 -1.21186117560695 12
"69490" -48.448243098673 -1.24227901624569 23
"32456" -48.2147470762504 -1.19694092334514 36
"7890" -48.4510892493465 -1.16574950484294 9
"2609" -48.4297055564721 -1.45430371916318 4
"37647" -48.3185981382403 -1.42396426084524 17
"13225" -48.3491041413988 -1.31479666305254 13
"33261" -48.3475095528081 -1.06725860813105 8
